Id,CategoryEN,NameEN,Language,Category,Name
1329,"Administrative Templates: System","PIN Complexity: Minimum PIN length",,,
141,"Administrative Templates: System","Remote Assistance: Configure Offer Remote Assistance",DE,"Administrative Vorlagen: System","Remoteprozeduraufruf: Remoteunterstützung anbieten"
142,"Administrative Templates: System","Remote Assistance: Configure Solicited Remote Assistance",DE,"Administrative Vorlagen: System","Remoteprozeduraufruf: Angeforderte Remoteunterstützung"
821,"Administrative Templates: System","Remote Assistance: Maximum ticket time (units)",,,
820,"Administrative Templates: System","Remote Assistance: Maximum ticket time (value)",,,
822,"Administrative Templates: System","Remote Assistance: Method for sending email invitations",,,
823,"Administrative Templates: System","Remote Assistance: Permit remote control of this computer",,,
143,"Administrative Templates: System","Remote Procedure Call: Enable RPC Endpoint Mapper Client Authentication",DE,"Administrative Vorlagen: System","Remoteprozeduraufruf: RPC-Endpunktzuordnungs-Clientauthentifizierung aktivieren"
795,"Administrative Templates: System","Remote Procedure Call: Enable RPC Endpoint Mapper Client Authentication (Member)",,,
144,"Administrative Templates: System","Remote Procedure Call: Restrict Unauthenticated RPC clients",DE,"Administrative Vorlagen: System","Remoteprozeduraufruf: Nicht authentifizierte RPC-Clients einschränken"
796,"Administrative Templates: System","Remote Procedure Call: Restrict Unauthenticated RPC clients (Member)",,,
1685,"Administrative Templates: System","Security Account Manager: Configure validation of ROCA-vulnerable WHfB keys during authentication",,,
1686,"Administrative Templates: System","Security Account Manager: Configure validation of ROCA-vulnerable WHfB keys during authentication (DC only)",,,
145,"Administrative Templates: System","Security Settings: Enable svchost.exe mitigation options",,,
607,"Administrative Templates: System","Sleep Settings: Allow network connectivity during connected-standby (on battery)",DE,"Administrative Vorlagen: System","Standbymoduseinstellungen: Netzwerkverbindungen im verbundenen Standbymodus zulassen (Akkubetrieb)"
608,"Administrative Templates: System","Sleep Settings: Allow network connectivity during connected-standby (plugged in)",DE,"Administrative Vorlagen: System","Standbymoduseinstellungen: Netzwerkverbindungen im verbundenen Standbymodus zulassen (Netzbetrieb)"
140,"Administrative Templates: System","Sleep Settings: Allow standby states (S1-S3) when sleeping (on battery)",DE,"Administrative Vorlagen: System","Standbymoduseinstellungen: Standbyzustände (S1-S3) zulassen (Akkubetrieb)"
139,"Administrative Templates: System","Sleep Settings: Allow standby states (S1-S3) when sleeping (plugged in)",DE,"Administrative Vorlagen: System","Standbymoduseinstellungen: Standbyzustände (S1-S3) zulassen (Netzbetrieb)"
138,"Administrative Templates: System","Sleep Settings: Require a password when a computer wakes (on battery)",DE,"Administrative Vorlagen: System","Standbymoduseinstellungen: Kennwort anfordern, wenn ein Computer reaktiviert wird (Akkubetrieb)"
137,"Administrative Templates: System","Sleep Settings: Require a password when a computer wakes (plugged in)",DE,"Administrative Vorlagen: System","Standbymoduseinstellungen: Kennwort anfordern, wenn ein Computer reaktiviert wird (Netzbetrieb)"
148,"Administrative Templates: System","Time Providers: Enable Windows NTP Client",DE,"Administrative Vorlagen: System","Zeitanbieter: Windows-NTP-Client aktivieren"
149,"Administrative Templates: System","Time Providers: Enable Windows NTP Server",DE,"Administrative Vorlagen: System","Zeitanbieter: Windows-NTP-Server aktivieren"
797,"Administrative Templates: System","Time Providers: Enable Windows NTP Server (Member)",,,
609,"Administrative Templates: System","Troubleshooting and Diagnostics: Microsoft Support Diagnostic Tool: Turn on MSDT interactive communication with support provider",DE,"Administrative Vorlagen: System","Problembehandlung und Diagnose: Microsoft Support-Diagnosetool: interaktive MSDT-Kommunikation mit Unterstützungsanbieter aktivieren"
1548,"Administrative Templates: System","Trusted Platform Module Services: Ignore the default list of blocked TPM commands",DE,"Administrative Vorlagen: System","Trusted Platform Module-Dienste: Standardliste der blockierten TPM-Befehle ignorieren"
1549,"Administrative Templates: System","Trusted Platform Module Services: Standard User Lockout Duration",DE,"Administrative Vorlagen: System","Trusted Platform Module-Dienste: Standardbenutzer-Sperrdauer"
1550,"Administrative Templates: System","Trusted Platform Module Services: Standard User Total Lockout Threshold",DE,"Administrative Vorlagen: System","Trusted Platform Module-Dienste: Standardbenutzer-Sperrschwelle (gesamt)"
147,"Administrative Templates: System","User Profiles: Turn off the advertising ID",DE,"Administrative Vorlagen: System","Benutzerprofile: Werbe-ID deaktivieren"
146,"Administrative Templates: System","Windows Performance PerfTrack: Enable/Disable PerfTrack",DE,"Administrative Vorlagen: System","Windows-Leistungsnachverfolgungsmodul: PerfTrack aktivieren/deaktivieren"
150,"Administrative Templates: Windows Components","App Package Deployment: Allow a Windows app to share application data between users",DE,"Administrative Vorlagen: Windows-Komponenten","Bereitstellung von App-Paketen: Windows-Apps die Freigabe von Anwendungsdaten zwischen Benutzern erlauben"
610,"Administrative Templates: Windows Components","App Package Deployment: Prevent non-admin users from installing packaged Windows apps",,,
151,"Administrative Templates: Windows Components","App Privacy: Let Windows apps activate with voice while the system is locked",,,
722,"Administrative Templates: Windows Components","App and browser protection: Prevent users from modifying settings",DE,"Administrative Vorlagen: Windows-Komponenten","App- und Browserschutz: Benutzer am Ändern von Einstellungen hindern"
611,"Administrative Templates: Windows Components","App runtime: Allow Microsoft accounts to be optional",DE,"Administrative Vorlagen: Windows-Komponenten","App-Laufzeit: Zulassen, dass Microsoft-Konten optional sind"
152,"Administrative Templates: Windows Components","App runtime: Block launching Universal Windows apps with Windows Runtime API access from hosted content",DE,"Administrative Vorlagen: Windows-Komponenten","App-Laufzeit: Starten von universellen Windows-Apps mit Windows-Runtime-API-Zugriff von gehosteten Inhalten aus blockieren"
153,"Administrative Templates: Windows Components","Application Compatibility: Turn off Application Telemetry",,,
962,"Administrative Templates: Windows Components","Application Compatibility: Turn off Inventory Collector",,,
738,"Administrative Templates: Windows Components","Attachment Manager: Do not preserve zone information in file attachments",DE,"Administrative Vorlagen: Windows-Komponenten","Anlagen-Manager: Zoneninformationen in Dateianlagen nicht beibehalten"
739,"Administrative Templates: Windows Components","Attachment Manager: Notify antivirus programs when opening attachments",DE,"Administrative Vorlagen: Windows-Komponenten","Anlagen-Manager: Antivirenprogramme beim Öffnen von Anlagen benachrichtigen"
155,"Administrative Templates: Windows Components","AutoPlay Policies: Disallow Autoplay for non-volume devices",DE,"Administrative Vorlagen: Windows-Komponenten","Richtlinien für die automatische Wiedergabe: Automatische Wiedergabe für andere Geräte als Volumes nicht zulassen"
156,"Administrative Templates: Windows Components","AutoPlay Policies: Set the default behavior for AutoRun",DE,"Administrative Vorlagen: Windows-Komponenten","Richtlinien für die automatische Wiedergabe: Standardverhalten von AutoAusführen festlegen"
154,"Administrative Templates: Windows Components","AutoPlay Policies: Turn off Autoplay",DE,"Administrative Vorlagen: Windows-Komponenten","Richtlinien für die automatische Wiedergabe: Autoplay deaktivieren"
157,"Administrative Templates: Windows Components","Biometrics: Allow the use of biometrics",,,
612,"Administrative Templates: Windows Components","Biometrics: Facial Features: Configure enhanced anti-spoofing",DE,"Administrative Vorlagen: Windows-Komponenten","Biometrie: Gesichtserkennung: Erweitertes Antispoofing konfigurieren"
1318,"Administrative Templates: Windows Components","BitLocker Drive Encryption: Choose drive encryption method and cipher strength (for fixed data drives)",,,
1317,"Administrative Templates: Windows Components","BitLocker Drive Encryption: Choose drive encryption method and cipher strength (for operating system drives)",,,
1319,"Administrative Templates: Windows Components","BitLocker Drive Encryption: Choose drive encryption method and cipher strength (for removable data drives)",,,
159,"Administrative Templates: Windows Components","BitLocker Drive Encryption: Disable new DMA devices when this computer is locked",,,
1538,"Administrative Templates: Windows Components","BitLocker Drive Encryption: Drive encryption method (for operating system drives)",,,
613,"Administrative Templates: Windows Components","BitLocker Drive Encryption: Fixed Data Drives: Allow access to BitLocker-protected fixed data drives from earlier versions of Windows",,,
614,"Administrative Templates: Windows Components","BitLocker Drive Encryption: Fixed Data Drives: Choose how BitLocker-protected fixed drives can be recovered",,,
615,"Administrative Templates: Windows Components","BitLocker Drive Encryption: Fixed Data Drives: Choose how BitLocker-protected fixed drives can be recovered: Allow data recovery agent",,,
620,"Administrative Templates: Windows Components","BitLocker Drive Encryption: Fixed Data Drives: Choose how BitLocker-protected fixed drives can be recovered: Configure storage of BitLocker recovery information to AD DS",,,
621,"Administrative Templates: Windows Components","BitLocker Drive Encryption: Fixed Data Drives: Choose how BitLocker-protected fixed drives can be recovered: Do not enable BitLocker until recovery information is stored to AD DS for fixed data drives",,,
618,"Administrative Templates: Windows Components","BitLocker Drive Encryption: Fixed Data Drives: Choose how BitLocker-protected fixed drives can be recovered: Omit recovery options from the BitLocker setup wizard",,,
617,"Administrative Templates: Windows Components","BitLocker Drive Encryption: Fixed Data Drives: Choose how BitLocker-protected fixed drives can be recovered: Recovery Key",,,
616,"Administrative Templates: Windows Components","BitLocker Drive Encryption: Fixed Data Drives: Choose how BitLocker-protected fixed drives can be recovered: Recovery Password",,,
619,"Administrative Templates: Windows Components","BitLocker Drive Encryption: Fixed Data Drives: Choose how BitLocker-protected fixed drives can be recovered: Save BitLocker recovery information to AD DS for fixed data drives",,,
622,"Administrative Templates: Windows Components","BitLocker Drive Encryption: Fixed Data Drives: Configure use of hardware-based encryption for fixed data drives",,,
625,"Administrative Templates: Windows Components","BitLocker Drive Encryption: Fixed Data Drives: Configure use of hardware-based encryption for fixed data drives: Restrict crypto algorithms or cipher suites",,,
624,"Administrative Templates: Windows Components","BitLocker Drive Encryption: Fixed Data Drives: Configure use of hardware-based encryption for fixed data drives: Restrict encryption algorithms and cipher suites allowed for hardware-based encryption",,,
623,"Administrative Templates: Windows Components","BitLocker Drive Encryption: Fixed Data Drives: Configure use of hardware-based encryption for fixed data drives: Use BitLocker software-based encryption when hardware encryption is not available",,,
626,"Administrative Templates: Windows Components","BitLocker Drive Encryption: Fixed Data Drives: Configure use of passwords for fixed data drives",,,
627,"Administrative Templates: Windows Components","BitLocker Drive Encryption: Fixed Data Drives: Configure use of smart cards on fixed data drives",,,
